Date,GOVT,NFLX,NVDA,claim
2021-02-10,0.0011119899097582486,-0.012264841242691116,0.047279993751079386,0.11236912534094234
2021-02-11,-0.0029652178785030125,-0.018730926540729498,-0.0021740299150727616,0.16726222133078278
2021-02-12,-0.002595791508304024,0.008727050740471753,-0.05193389297738327,0.009914921583524363
2021-02-16,-0.0007578165688170158,0.003284632532284948,0.04364639326560005,0.13979963770935752
2021-02-17,0.005959194410086188,-0.012024565316588909,-0.05233775740249458,-0.027124798796578087
2021-02-18,-0.002241051830672136,0.004999876940876891,0.022507991771185787,0.06132041848596392
2021-02-19,-0.002988234102368703,-0.008933640941539145,0.011741194371674868,-0.026731718867356865
2021-02-22,0.0018605086943613847,0.0026717211721588585,-0.04481262549632048,-0.0549309014105479
2021-02-23,0.0014985061927209609,0.03509529244721821,0.023348018000381332,0.01327082957599511
2021-02-24,-0.001502653028285672,-0.009881374178609237,0.04013345090873688,-0.04761420149273368
2021-02-25,-0.007531299388928825,-0.025417712972438555,-0.10742220005413028,0.13084730808634779
2021-02-26,0.02004750409383227,-0.0022341911395741265,0.1127624186469336,0.019501327923309282
2021-03-01,-0.013685750708280486,0.036238950184294794,-0.021305632981857725,0.04002099882523483
2021-03-02,0.0038026671006140544,-0.02700132950896106,-0.04074125983199639,-0.0337632337085531
2021-03-03,-0.003771725794798342,-0.04438397584290421,-0.013404733973211957,0.12564722637551556
2021-03-04,-9.127708799794298e-06,0.031433469391801916,0.01093470126558782,-0.07319695020012079
2021-03-05,0.0030257771253368038,0.028046614467888253,0.04130934656321783,0.06602315512263132
2021-03-08,-0.0030351141959021888,-0.05463100529795628,-0.077051236058575,-0.03508718914398713
2021-03-09,0.006459974017631209,0.07123076059950473,0.1500076273257508,-0.09394333597625512
2021-03-10,-0.0022873159730418813,-0.030326203085042636,-0.08448628846939088,-0.04893372168846516
2021-03-11,-0.0018948653792929537,0.04045834705146745,0.046280222696006845,-0.08045911422699546
2021-03-12,-0.0056871362979670215,-0.04634224463382608,-0.05270928986553536,-0.021269763871051176
2021-03-15,0.008352299248032158,0.01394037912341084,0.03665954307649988,-0.03391402460634347
2021-03-16,-0.0026697411770963964,0.0029609787107043317,-0.018496462437686656,0.03121699363132221
2021-03-17,-0.0003812799647070486,-0.006483447276595555,-0.0038186724698570096,0.05651526696566274
2021-03-18,-0.0022902845113775827,-0.03825087271899752,-0.05014083271175207,-0.014742025772701986
2021-03-19,0.00458189540899423,0.05210824555511151,0.05606647544703591,-0.002590533681618617
2021-03-22,0.0015283487367110382,0.006700420358509485,0.01681899685087651,0.0289094203803935
2021-03-23,-0.0007696663932628134,0.0015614331185749286,-0.03526581486441449,-0.05398790713327012
2021-03-24,-4.016370624304599e-06,-0.04958872575418671,-0.02396680412016161,0.07081600199266035
2021-03-25,-0.0030431102990697845,-0.00777841487811648,0.024203350536280865,0.08422247383826557
2021-03-26,-0.0003809673651010703,0.044786536897613805,0.032774178986720526,0.020358079732747867
2021-03-29,-0.0007650478333671717,0.0012921093059146127,-0.01576179959761914,0.23947036648845357
2021-03-30,0.0026680739273007292,-0.012702673926538122,-0.014398190699175473,0.09174589375104295
2021-03-31,-0.0007639452526364554,0.017198125464090497,0.04292742746412381,-0.011227247119416004
2021-04-01,0.0034006873142276017,0.017936653904834232,-0.00229573966211416,-0.03621804471422401
2021-04-05,-0.00530454827224236,-0.031727880145293375,-0.02199831282120468,-0.023218225594409093
2021-04-06,0.005721908189710745,0.0048220723164258406,-0.021733047143608686,-0.050172889959486724
2021-04-07,-0.00457737637896849,-0.002621790710448213,0.02935202946735338,0.11287851531098775
2021-04-08,0.0034267577194528887,0.009358403125505621,-0.00807701453503773,-0.06978100304717147
2021-04-09,-0.0034259186876737235,-0.012559712391377875,-0.006469668061256151,-0.008112218381694614
2021-04-12,0.0003796220135542372,-0.005872232808181499,0.05038325266188193,-0.05292960809994882
2021-04-13,0.003426486028450637,0.006274454256868012,-0.025244977637728372,0.10461828568082643
2021-04-14,-0.0038051645806238543,-0.02647778721644045,-0.05660609672753103,-0.14185560292233948
2021-04-15,0.006082294145057787,0.04179560460728193,0.08198069166032607,-0.03624991831556408
2021-04-16,-0.007212888352222668,-0.021915949448476746,-0.07023753281986589,-0.01219056911618885
2021-04-19,0.001890570517646184,0.01933424841759035,-0.020683987916527813,0.0319356421091224
2021-04-20,0.0022763865290820195,-0.023238242691644984,0.02221053478506385,0.04609029016717184
2021-04-21,-0.0022755815169061,-0.06521970642818498,0.024874947468433883,-0.021578989233052192
2021-04-22,0.0015150903494393075,0.07376754200722735,-0.04569248695065731,0.09890724574994392
2021-04-23,-0.001514880511153005,-0.006112748477977714,0.06116421662736704,0.03147537788117336
2021-04-26,1.0213689560778505e-08,0.015744249469708205,-0.014009291877375096,0.2467651056434603
2021-04-27,-0.0026504912097486955,-0.018703958143664212,-0.020154974328221553,-0.15083214871632158
2021-04-28,0.004167997440742699,0.011226955135912431,-0.0006079438593168396,0.06206006630086133
2021-04-29,-0.0022768265690883416,0.002977471081647254,0.009968256888779337,-0.10451325375144377
2021-04-30,0.0022768265690883416,0.0038856918401966034,-0.023713127626856845,-0.07980088176722443
2021-05-03,-0.0007593702833601501,-0.017273085579405878,0.009061764122083704,0.1985084591425731
2021-05-04,0.0011384196443853245,-0.0031565456495706856,-0.021213432651206343,0.17448141483393012
2021-05-05,-0.0007602442906522455,-0.0024625076467185147,0.040196370592634034,-0.1856185480611148
2021-05-06,-0.0003793352151495455,0.021105113281636445,-0.0030126024069596635,-0.022277369910299966
2021-05-07,-0.0007569190323213348,0.0015929040791080595,0.01545566490327066,-0.006584784771120117
2021-05-10,-0.0018935660805649013,-0.042626318081917636,-0.05681187861068282,-0.21317121084816046
2021-05-11,0.0011334671196220336,0.05127743862285017,0.03973445341135817,-0.004883051133875307
2021-05-12,-0.002660846096104841,-0.03763956136624036,-0.04112650506194293,0.03933412170817398
2021-05-13,0.004943541659468087,0.0238647397472056,0.031509623782752905,0.021726514511803963
2021-05-14,0.0011415160810228642,0.010323797252572708,0.04905656441259321,-0.19943937697410574
2021-05-17,-0.003045972513563866,-0.022766890056184708,-0.04772017869692424,0.11077082347826497
2021-05-18,-3.472090539524686e-07,0.003538699819777835,-0.00513004232869152,0.024454397664798972
2021-05-19,-0.0003813587066798796,0.008360503732423252,0.014138903969913463,-0.006191202949240429
2021-05-20,0.003809532696418705,0.025724504445972407,0.03530328319276976,-0.07538929607476993
2021-05-21,-0.0019073313197226494,-0.03617949140824239,-0.012917025871615362,0.07119590165198396
2021-05-24,-8.853455599755478e-07,0.017597252641168404,0.015418993602885456,0.09182691514794156
2021-05-25,0.0018971582205300486,-0.01316442515508831,-0.03908270660268531,-0.048209313883547905
2021-05-26,-0.0034132964061721616,0.005136529048421212,0.001048905789222454,0.008958761258951613
2021-05-27,0.0003778710847809341,0.000951381094418835,-0.016842228328191156,0.0826998622662265
2021-05-28,0.0003789047159400427,-0.005069794639673275,0.06234788317130591,-0.1954512120001505
2021-06-01,-0.0010619034998361476,-0.005334442957335317,-0.047613495296530584,0.01174756610266382
2021-06-02,0.002201102784620157,0.007738928220456742,0.030355950997217995,-0.19074568881244003
2021-06-03,-0.0030356019006865242,-0.019970460524914357,-0.020173451953419796,-0.0922909264848946
2021-06-04,0.006075769254486829,0.03049921383984977,0.02444434585356836,0.0469751434083043
2021-06-07,-0.0053143037436743645,-0.011011024504394396,-0.03353974984227226,-0.01443667630269637
2021-06-08,0.003786285991776661,-0.004427314432011165,-0.011512999654658795,-0.04001383519857285
2021-06-09,-0.0007624924513243148,-0.008774436728748891,0.0037658590885600862,-0.029598385293921215
2021-06-10,0.00037362016352426863,0.016368697678569966,0.009274535001772888,0.08482086090216563
2021-06-11,-0.0030150599912348586,7.310294798990036e-05,0.019124338232753058,0.07068304547516348
2021-06-14,-0.0015062574331945466,0.01967266462269346,-0.012114717047989831,-0.07872689262471866
2021-06-15,0.0015043675000251389,-0.038734597549039074,-0.023633616478074715,0.029294072483196706
2021-06-16,-0.0018892474553661165,0.017020373380768894,0.01400111957095429,-0.04708072514855176
2021-06-17,0.006051493747285086,0.011005978927286497,0.046333987932283494,0.24043256059373497
2021-06-18,0.0007435110057159022,-0.007166620603879625,-0.048548195743284395,-0.0739356738508672
2021-06-21,-0.007533899631295138,-0.012404558766567986,-0.010355705313658259,-0.03128287573370896
2021-06-22,0.004514006632661327,0.03131109539458321,0.03628288123015999,-0.03488819182174932
2021-06-23,-0.0026379533037063085,-0.016078644930410224,-0.015908329998101767,-0.04390262362200143
2021-06-24,0.0018835802869535678,0.0026715774723213848,-0.001248087296740641,0.014110416806443194
2021-06-25,-0.003016370423378212,0.007016183375201823,-0.01686520391169144,0.02730493200953109
2021-06-28,0.0052856895496026235,-0.006083989371426846,0.059214768950687224,-0.1618570747815795
2021-06-29,-0.0022689268560538434,-0.01042614097480521,-0.04803980143429287,-0.05731133615595897
2021-06-30,0.0022610228051571646,-0.010797306657892358,-0.0033000799831893746,-0.13204475458914558
2021-07-01,-0.00448190686678529,0.020006210186286344,0.011684912880935872,0.12362053261868158
2021-07-02,0.0022200625947687014,-0.009265914967038658,0.0031318459175218027,0.24653250820614764
2021-07-06,0.006028955247023404,0.01352048604614331,-0.003282181383645444,0.13832322295355184
2021-07-07,-0.004159193219482882,-0.024831827399383055,-0.026109717846858338,0.03462331153511832
2021-07-08,-5.185910797234072e-06,0.0007844173455046066,-0.007236030143327521,0.10225161072341363
2021-07-09,-0.006713622244811757,0.019537137234019286,0.03043345537877895,0.01668102670197325
2021-07-12,0.004098027703018592,-0.00735343042231662,0.015643133112225316,0.1656716624478292
2021-07-13,-0.002247332453093831,0.0037905076063153853,-0.03585149246160668,0.06678896088334423
2021-07-14,0.005625970470954256,0.007174091773218594,-0.0073757091672563835,-0.022994664377472288
2021-07-15,0.00036512849313208307,-0.02257098718332573,-0.02393914114362594,-0.11295511944337916
2021-07-16,-0.004115379570139299,-0.014155334884264237,0.0016548486474532442,-0.06399626042284977
2021-07-19,0.007093802135643368,0.026995123023239254,0.07652740140052094,0.031383052155900586
2021-07-20,-0.007460519918480957,-0.006025759889306648,-0.043002771214554536,-0.12258359807380548
2021-07-21,-0.0029736098574332237,-0.030492014445295035,0.05180799457172769,-0.022179313639949395
2021-07-22,0.006697224524872314,0.02918159148414856,-0.03339575860201105,0.13399263099575534
2021-07-23,-0.004098799784056251,0.010733853909336788,-0.01131711482119957,0.0029309710943169753
2021-07-26,-2.594118037158033e-06,-0.005017086796396564,-0.01166103798270346,0.19853857460893887
2021-07-27,0.0037297246318511723,0.0025899876496171537,0.00904111323077983,0.14471656006682224
2021-07-28,-0.0011223950633620916,-0.003933836411566638,0.019815442277372086,-0.028762941365058067
2021-07-29,-0.0022323338254953695,-0.01047620971642016,-0.007205557005763641,-0.1359310573105999
2021-07-30,0.0022323338254953695,0.01618062416225885,-0.01644273779926886,-0.004804132522942065
2021-08-02,0.0023446388608661106,-0.01113168108724727,0.021162423027479838,-0.04807873401320237
2021-08-03,-0.0030904135673990307,-0.003729688659762753,-0.009581158309945215,0.03777530859653419
2021-08-04,-0.00037101512030934813,0.021188657218260132,0.01987343507821171,0.1614407974145465
2021-08-05,-0.002225040295179226,0.0017910433258738756,-0.0052599391903009884,-0.11231040352243832
2021-08-06,-0.0029773216399288094,-0.0228427989551927,-0.03103641200055396,-0.03887279468548113
2021-08-09,0.0037081457093135484,0.007154211041761727,0.00964545714144971,0.03323499495315168
2021-08-10,-2.0847976999194273e-06,-0.006828419400190633,-0.01420276618821703,0.11349731730819057
2021-08-11,0.002245686260287205,0.0012739195078084187,0.005801182273646122,0.05107144113978628
2021-08-12,-0.0018728483635253035,0.00339000524446742,0.02234516213580584,0.041429764119400934
2021-08-13,0.005621233672482795,0.013460402016435169,0.0037603213314705286,0.1344549423365941
2021-08-16,-0.0033783061872736386,-0.00630509824463199,-0.026006531243172648,0.04935153172482887
2021-08-17,-0.0011194643584766517,-0.001965096809327216,-0.012872945245371192,-0.023700418452348108
2021-08-18,0.0003726621888446857,0.0037928340178636777,0.003179702237492088,0.005728515015601808
2021-08-19,0.0014904817487009225,0.03614524725355883,0.061293103717175224,-0.0707071447067164
2021-08-20,-0.0022352751784856517,-0.03601927231475699,0.011608559249433492,0.05466648375345345
2021-08-23,0.00037213124094004346,0.005963917811118158,0.0034422477820972297,0.09425004089401402
2021-08-24,-0.002232039637595218,-0.011649700337691193,-0.0623762581260866,-0.29795967710611343
2021-08-25,-0.00037786962259767076,-0.01067910581629905,0.02678685172117079,0.12181488503510474
2021-08-26,-0.006736093441546576,0.015173157405973359,-0.025799981540073902,-0.005652072308259052
2021-08-27,0.021798905619419107,0.011357936454913009,0.03226620797470525,0.0460888452398866
2021-08-30,-0.011334539696416845,-0.00300713335745062,-0.02344124284750726,0.06623740117246331
2021-08-31,-0.0018632312207056412,-0.007673006634523194,-0.015478481904374508,-0.22951033289626235
2021-09-01,0.000484094114723721,0.017312308396295828,0.015683042537877778,-0.11959293114635178
2021-09-02,0.001379614677079033,-0.011496008267606772,-0.004507138212832329,-0.033310116213783506
2021-09-03,-0.0029818174696013555,-0.007768377199724563,0.021964075826202967,-0.07913907709674439
2021-09-07,-0.0011231534774794882,0.024034831544596846,-0.027882461921722168,0.027417278076010684
2021-09-08,0.005232794652545447,-0.028486992968382974,-0.0063291335721408215,-0.05149099224712518
2021-09-09,0.0007415446247638346,-0.012953871444765008,0.007000855490185254,-0.17110711971542647
2021-09-10,-0.005967515454815775,0.016016513138040644,0.020824686907768286,0.061229731249855035
2021-09-13,0.004846776734337865,-0.01772500678544142,-0.02807587515032195,0.11001293740133287
2021-09-14,0.0011153946135347148,-0.0038156094051660094,0.018565963537703012,0.0564352526386118
2021-09-15,-0.00409796262196882,0.028410342583951365,0.00038826064763264334,-0.07127994368270599
2021-09-16,-0.0011178878852078356,-0.002616665176635724,-0.00888244779001568,-0.026085947855417502
2021-09-17,0.00036784911746301496,-0.0013685188161485229,-0.010944986307718119,0.05484280662958249
2021-09-20,0.005975922800247835,-0.02847850692959697,-0.02055960509617638,0.0603199050230592
2021-09-21,-0.004855190077687865,0.019639619029484523,0.04223538229297186,0.10068611386248226
2021-09-22,0.0018617281377018013,0.03453061050216877,0.026412546609533738,-0.029442600738994285
2021-09-23,-0.007813939532023362,-0.026132180419571327,-0.008054975290128663,-0.14208805151542345
2021-09-24,0.0037005704932340233,-0.005885300723878162,-0.042493562331330725,-0.0678946774620041
2021-09-27,0.0014932551372403013,0.0018884843971400667,-0.0012294738637934621,0.053388480931087515
2021-09-28,-0.0022592307660055377,-0.015254023258418736,-0.025301457282656203,0.07439744037859246
2021-09-29,0.004517006177515048,0.04088325449828967,0.03557472966476449,0.22250496388231947
2021-09-30,0.0003774006741157354,-0.00722170197650196,0.018492039928967308,0.011718142019448319
2021-10-01,0.0015456547903154316,-0.014225561515419427,-0.008444135046306256,0.024461452026498978
2021-10-04,-0.003430426930944308,-0.020587104422045033,-0.04994875688157707,-0.017729882264556723
2021-10-05,-0.002259498422941042,0.06812536195075303,0.08513187821840806,-0.04057295276490921
2021-10-06,0.0037668819261753583,-0.04538435156215859,-0.02426261554596887,0.07817751903756151
2021-10-07,-0.0037738539468652466,-0.018101971024393593,0.0059402221781410525,0.035347761380385
2021-10-08,0.0011266919245097595,0.01262602405798574,-0.02969359988521303,-0.020727948572143776
2021-10-11,-0.0011416498584013723,-0.010165067053254151,0.005048935369249885,-0.10796973839588486
2021-10-12,0.008358990639345865,0.00553409121585724,0.005369339455756017,-0.012306982851013993
2021-10-13,-0.003055210605432457,0.011061781934725512,0.01412426403880307,-0.039098218530640355
2021-10-14,-0.001514567450214166,-0.001297644826404376,0.025575666510296857,0.12551737317095715
2021-10-15,-0.003396042732357718,-0.01510871705566652,-0.03320617430841355,0.09471260781751877
2021-10-18,0.002640643996540404,0.024100496739134947,0.011132786392746175,-0.10223106922773949
2021-10-19,-0.0030257818778194334,-0.013792344994284944,-0.013407095597972818,0.11671683684041174
2021-10-20,0.0015082228200854475,-0.023304659896672075,-0.01144934839377898,-0.05719768132877665
2021-10-21,-2.3064857219701196e-06,0.06651201036039855,0.035037243701640186,0.0133137496871058
2021-10-22,0.0038031725102679603,-0.027031371540750415,-0.02514961414188166,0.12027438739699048
2021-10-25,-0.0019038014883432375,-0.007441317335812103,0.01786291452647837,-0.10247529670452837
2021-10-26,0.0011386297475981522,-0.015024119053981155,0.0475902772207657,0.016039916294255878
2021-10-27,0.003408153188855456,-0.0037018517819947805,-0.07771327745125312,-0.11304752871393409
2021-10-28,-0.007565632530034838,0.025166131253386848,0.030801905710261868,-0.1941299681022428
2021-10-29,0.004151128703697937,0.007333490496630679,0.005059145631791884,0.09865978168979977
2021-11-01,-0.0033626143236756834,-0.03736330395713405,-0.014929885386849362,0.002822736729911987
2021-11-02,0.004121609630003742,0.008175616481824188,0.012055278260314495,-0.0822367597830665
2021-11-03,-0.004914300068781796,0.020661255977230786,-0.014762806862840705,-0.15865517608478485
2021-11-04,0.00642994354284443,-0.04449405951019114,0.11296113307092748,-0.04014728193717207
2021-11-05,0.000363022389221479,-0.005034219965431963,-0.12206724957609849,0.13421792842550248
2021-11-08,-0.006403392607799652,0.0428057364508716,0.03700333044051718,0.04024690934884474
2021-11-09,0.006395504969080368,-0.0019048448134884044,-0.04013119754882255,-0.037276141643686735
2021-11-10,-0.011265688014704844,-0.02081073581430659,-0.03430561341451488,-0.0672023436468346
2021-11-11,0.005235846813572809,0.03033556286216199,0.07068109348717277,0.01058120827957554
2021-11-12,0.0018882830816536744,0.021569898283710698,-0.03160332078741712,-0.15473053909175294
2021-11-15,-0.0034051109390133005,-0.04286880043939534,-0.012010606675487145,0.13448065106282303
2021-11-16,0.00264570662246455,0.01668440216421252,0.01793911842134721,0.0503189181636489
2021-11-17,0.0034189180724352175,-0.005638486615002103,-0.037117445051694564,0.11943506024632462
2021-11-18,-0.0011437352966874315,-0.02022110209378436,0.11368779447525823,-0.05635056711961435
2021-11-19,0.00037607698107544607,0.009258910940421972,-0.04114122430525824,0.08548287563126677
2021-11-22,-0.007178819647564061,-0.02415313336546987,-0.07255360573352398,0.06879047256615245
2021-11-23,0.0014901722599606204,0.02107709676272662,0.02462418367258945,-0.15330687182901825
2021-11-24,0.006845755859739455,0.014264618915112881,0.0358039350737096,0.014896070097688825
2021-11-26,0.006829492677948634,0.004698081155072753,-0.0650710540401449,0.03151111682216668
2021-11-29,-0.011007315681103358,-0.013869493910850461,0.09529370446812524,-0.05749176640524461
2021-11-30,0.004142222961968645,-0.03034598888783291,-0.08042801797245425,-0.036017113442945246
2021-12-01,-0.0006832646080570104,-0.004541396434003753,-0.016887957928409025,0.0436185296532739
2021-12-02,-0.003829857889272148,0.03548710932365129,0.059843100261926185,-0.0037917882013034027
2021-12-03,0.005630422033206406,-0.02115699622592082,-0.06658756603623528,-0.10047163525260956
2021-12-06,-0.008618612933772973,0.04079915506155207,0.023232784483289914,0.05914530866303226
2021-12-07,0.0014828732339526862,0.0035006587724100147,0.10094129189255963,0.02278173638452078
2021-12-08,-0.0007624963194916567,-0.017042104262587232,-0.09810254074020341,0.024917865788633527
2021-12-09,0.005280072393156421,-0.031190305829093656,-0.02344405996524357,0.009576323673771824
2021-12-10,-0.0015124997809461416,0.028274166942765078,0.03240138436038453,0.044902173069382316
2021-12-13,0.0037766420751035312,-0.012687868984098682,-0.057878258737190325,-0.0286002007659654
2021-12-14,-0.004529098301258139,0.0007402966777448894,0.07370475995216164,-0.086275829939701
2021-12-15,-0.0011300250326556904,0.0226568944470118,0.0686349735999221,-0.07418248387704078
2021-12-16,0.0035438062334900433,-0.034895353497924275,-0.14291056109656453,0.11055751361580653
2021-12-17,0.0005999952442556911,0.015780028561464987,0.047382617100739766,-0.20177186526744167
2021-12-20,-0.003013191096674528,0.01927344123309016,0.017693660673000045,0.05405407131012635
2021-12-21,-0.002635722531058593,0.006882187908170856,0.05186907475295155,-0.14422988826146194
2021-12-22,0.0045208068308362215,-0.0034227702820748274,-0.03774163630847083,-0.16088503628381168
2021-12-23,0.003393142782257552,-0.015651153112985816,-0.0030144984343523085,-0.1006568561796009
2021-12-27,-0.010910115336976167,-0.0013354800375511289,0.03586505723041533,-0.025753362480146615
2021-12-28,0.005628118220787126,-0.002351046620182262,-0.06416071341778895,0.07305074471395305
2021-12-29,-0.0022701219193952404,0.0036522347870343586,0.009545982866783098,-0.16984014911619139
2021-12-30,0.005301972224532658,0.002817252741676879,-0.003246797833869719,0.16740755455912118
2021-12-31,0.007564583166282723,-0.01830451083956841,0.00791819522992332,0.1163723700168369
